0.6,0.7,0.5,0.4,0.8,0.6
0.6,0.7,0.5,0.4,0.9,0.8
0.6,0.7,0.5,0.4,1,1
0.6,0.7,0.5,0.3,0.3,0.6
0.7,0.9,0.7,0.5,0.1,0.2
0.7,0.9,0.7,0.5,0.3,0.3
0.7,0.9,0.7,0.5,0.9,0.6
0.5,0.5,0.3,0.3,0.8,0.3
0.5,0.5,0.3,0.3,0.9,0.3
0.5,0.5,0.3,0.3,0.1,0.1
0.5,0.5,0.3,0.3,0.2,0.1
0.5,0.5,0.3,0.3,0.3,0.1
